 2011-02-14  10:15:26 ;phytolipide; AlMasryAlYoum_E:  #  Egypt  foreign  ministry  asks  EU  to  freeze  assets  of  Mubarak  regime  members  #  Jan25  #  ArabSpring 
 2011-02-14  09:48:25 ;joshuathope; it's  all  kicking  off  again.  maybe  well  have  an  #  arabspring  after  all 
 2011-02-14  08:50:30 ;phytolipide; NYT:  Amid  concerns  about  Al  Qaeda,  US  has  given  Yemeni  regime  $250  million  in  military  aid  over  the  last  five  years.  #  Yemen  #  ArabSpring 
 2011-02-14  08:46:01 ;phytolipide; Yemeni  pres.  of  32  yrs  makes  moves  like  Mubarak:  He  won't  re-run  for  office  nor  will  his  son  Not  good  enough  say  Yemenis  #  Yemen  #  ArabSpring 
 2011-02-12  14:27:13 ;UliBeudgen; RT  @Ceasefire_Mag  CF  Today:  An  Arab  Spring:  this  Revolution  will  not  be  stolen  http://bit.ly/hyVxfw  #  25Jan  #  Egypt  #  Tahrir  #  12Feb  #  ArabSpring 
 2011-02-12  13:52:52 ;CeasefireMag; CF  Today:  An  Arab  Spring:  this  Revolution  will  not  be  stolen  http://bit.ly/hyVxfw  #  25Jan  #  Egypt  #  Tahrir  #  12Feb  #  ArabSpring 
 2011-02-12  06:03:57 ;CDA; In  light  of  #  arabspring,  it  would  probably  be  educational  to  follow  @  khalidalkhalifa,  Bahraini  Foreign  Minister  and  active  Twitter  user. 
 2011-02-12  05:32:15 ;JayJaboneta; RT  @  Mary_Joyce:  The  first  picture  of  the  demonstrations  in  Sanaa,  Yemen  now!  https://twitpic.com/3yqda2  #  jan25  #  arabspring 
 2011-02-11  19:31:41 ;muradbatal; new  #  ِArabSpring  RT  @  maguimartinez  RT  @  tipographo:  Bye  Bye  Clash  of  Civilizations,  Hello  Arab  Spring... 
 2011-02-11  19:31:00 ;phytolipide; RT  @  muhajabah:  Bin  Laden's  nightmare  in  Egypt  -  Telhami  http://politi.co/fbOJfh  //  great  analysis  &  commentary  #  ArabSpring  #  Egypt  #  Jan25 
 2011-02-11  19:12:19 ;jshgdmn; Leaving  a  great  rally  at  the  Egyptian  Embassy.  Hope  to  celebrate  at  many  more  embassies  this  year.  #  arabspring 
 2011-02-11  18:55:02 ;phytolipide; What  are  Yemeni's  demands  besides  down  w/the  dictator?  #  Yemen  #  ArabSpring 
 2011-02-11  18:09:26 ;Cyberjuan; RT:  @  Mary_Joyce:  The  first  picture  of  the  demonstrations  in  Sanaa,  Yemen  now!  https://twitpic.com/3yqda2  #  jan25  #  arabspring 
 2011-02-11  18:05:44 ;DoBigGood; The  first  picture  of  the  demonstrations  in  Sanaa,  Yemen  now!  https://twitpic.com/3yqda2  #  jan25  #  arabspring 
 2011-02-11  17:40:50 ;MYSIA19; ;-)  >>>  RT  @  AfriNomad  no  World  Cup,  not  African  cup  of  nations,  I  thought  2011  was  going  to  be  a  boring  year...  #  ArabSpring 
 2011-02-11  17:12:42 ;PakoMndz; RT  @  tipographo:  Pick  One  #  Jordan  #  Libya  #  Yemen  #  Syria  #  Algeria  #  ArabSpring  >>  (★ 
 2011-02-11  17:08:10 ;tipographo; Pick  One  #  Jordan  #  Libya  #  Yemen  #  Syria  #  Algeria  #  ArabSpring 
 2011-02-11  17:04:48 ;canekzapata; Lo  cruel  de  #  ArabSpring  es  que  no  se  liberan  por  la  luz/fuego  de  una  Zarzamora  que  no  se  quema  sino  de  un  chavo  que  se  incendió  a  si  mismo. 
 2011-02-11  16:49:20 ;CeasefireMag; All  hail  the  #  ArabSpring,  a  century  of  shame  is  coming  to  a  close 
 2011-02-11  16:09:50 ;GreenRupertRead; This  historic  evening::  So,  Middle  East  and  North  #  Africa,  who's  #  next?  I  am  so  hoping  for  an  #  ArabSpring....  http://bit.ly/f7G8x8 
 2011-02-11  15:20:00 ;BHahead; @  RupertRead:  #  Bahrain  hosts  its  annual  International  Garden  Show  (Feb.  24-27),  perhaps  a  contribution  to  the  flourishing  #  ArabSpring 
 2011-02-11  15:15:08 ;RupertRead; So,  Middle  East  and  North  #  Africa,  who's  #  next?  I  am  so  hoping  for  an  #  ArabSpring... 
 2011-02-11  11:38:53 ;AfriNomad; no  World  Cup,  not  African  cup  of  nations,  I  thought  2011  was  going  to  be  a  boring  year...  #  ArabSpring 
 2011-02-11  02:28:48 ;MagdaAbuFadil; A  #  StateDepartment  2.0  Response  to  the  #  ArabSpring  worth  reading  http://huff.to/hl9WpI.  #  Jan25 
 2011-02-10  18:19:22 ;slmzmrsn; Fwd:  Gennaration  –  “Arap  Baharı”:  Halkın  (ağ)  gücü  -  Dr.  Özgür  Uçkan  #  Egypt  #  Tunisia  #  ArabSpring  -...  [pic]  http://ff.im/xKzWt 
 2011-02-10  08:40:17 ;HelloYiddy; America:  Be  a  compass  and  not  a  weathervane.  #  Egypt  #  Jan25  #  ArabSpring 
 2011-02-04  14:35:02 ;RupertRead; Algeria  Promises  to  Lift  State  of  Emergency  http://bit.ly/ieTD16  >  Wow.  Big  demos  planned  there  for  Feb.12.  .  .  #  ArabSpring 
 2011-02-03  10:11:32 ;AfriNomad; wow.  RT  @  samihtoukan  @  SultanAlQassemi:  BREAKING  Al  Arabiya:  Algeria  lifts  19  year  old  State  of  Emergency  Law  #  ArabSpring 
 2011-02-03  06:44:50 ;HelloYiddy; I  luv  the  smell  of  jasmine  in  the  morning!  Smells  like  freedom!...no..sorry  evry  1..that  was  smelling  salts  http://bit.ly/fGdB2h  #  ArabSpring 
 2011-02-03  05:24:12 ;jaraparilla; #  ArabSpring  is  here!  Yemen  protests:  20,000  call  for  President  Saleh  to  go:  http://www.bbc.co.uk/news/world-middle-east-12353479 
 2011-02-02  03:03:34 ;AsrarChowdhury; @  BBCWorld  #  Egypt  protests-  an  #  ArabSpring  as  old  order  crumbles?  http://www.bbc.co.uk/news/world-middle-east-12339521  #  Feb1  #  TahrirSquare 
 2011-02-01  10:40:04 ;PalestineNote; RT  @  afrinomad:  Tomorrow,  #  GroundhogDay,  Mubarak  will  leave  his  burrow  signifying  that  winter  will  soon  end  #  Jan25  #  Egypt  #  ArabSpring 
 2011-02-01  10:33:02 ;kawrage; RT  @  AfriNomad:  Tomorrow,  #  GroundhogDay,  Mubarak  will  leave  his  burrow  signifying  that  winter  will  soon  end  #  Jan25  #  Egypt  #  ArabSpring 
 2011-02-01  10:28:23 ;AfriNomad; Tomorrow,  #  GroundhogDay,  Mubarak  will  leave  his  burrow  signifying  that  winter  will  soon  end  #  Jan25  #  Egypt  #  ArabSpring 
 2011-02-01  08:00:28 ;DoktorMutter; "true  political  reforms"  =  "i'm  totally  gonna  preempt  you  guys"  #  jordan  #  arabspring 
 2011-02-01  06:12:34 ;jaraparilla; When  Mubarack  falls,  Zionism  falls.  #  Egypt  #  Jan25  #  Feb1  #  ArabSpring  Please  retweet. 
 2011-01-30  09:45:31 ;moni961; @  PJCrowley  how  about  asking  Mubarak  to  step  down,and  stop  ur  support  to  our  tyrants  ?Sincerly,an  arab  citizen.  #  Jan25  #  Egypt  #  arabspring 
 2011-01-30  09:31:58 ;moni961; I  wonder  who's  more  scared  Mubarak  or  70million  egyptians  under  F16  airplanes  flying  over  their  heads.STEP  DOWN!  #  Jan25  #  Egypt  #  arabspring 
